run,step,split,layer,metric,value
moe32_lr1e-3_wd3.2_j3472767,2824,train,7,topk_jaccard,0.5903515815734863
moe32_lr1e-3_wd3.2_j3472767,2824,train,8,topk_jaccard,0.5526385307312012
moe32_lr1e-3_wd3.2_j3472767,2824,train,9,topk_jaccard,0.5279442071914673
moe32_lr1e-3_wd3.2_j3472767,2824,train,10,topk_jaccard,0.5314157009124756
moe32_lr1e-3_wd3.2_j3472767,2824,train,11,topk_jaccard,0.48132097721099854
moe32_lr1e-3_wd3.2_j3472767,2824,train,12,topk_jaccard,0.5065662860870361
moe32_lr1e-3_wd3.2_j3472767,2824,train,13,topk_jaccard,0.5120834708213806
moe32_lr1e-3_wd3.2_j3472767,2824,train,14,topk_jaccard,0.5271626710891724
moe32_lr1e-3_wd3.2_j3472767,2824,train,15,topk_jaccard,0.5282809734344482
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,-1,entropy_conditional,0.9573507308959961
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,0,margin_mean,0.013271107338368893
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,1,margin_mean,0.01844194158911705
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,2,margin_mean,0.018138689920306206
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,3,margin_mean,0.07411706447601318
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,4,margin_mean,0.08546030521392822
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,5,margin_mean,0.05254054069519043
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,6,margin_mean,0.06479837000370026
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,7,margin_mean,0.05090972036123276
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,8,margin_mean,0.036648526787757874
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,9,margin_mean,0.045611388981342316
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,10,margin_mean,0.041697487235069275
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,11,margin_mean,0.08084458112716675
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,12,margin_mean,0.04766733944416046
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,13,margin_mean,0.04483921080827713
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,14,margin_mean,0.04814070463180542
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,15,margin_mean,0.05719221010804176
moe32_lr1e-3_wd3.2_j3472767,2824,train,0,max_load_frac,0.037628173828125
moe32_lr1e-3_wd3.2_j3472767,2824,train,1,max_load_frac,0.037353515625
moe32_lr1e-3_wd3.2_j3472767,2824,train,2,max_load_frac,0.04435157775878906
moe32_lr1e-3_wd3.2_j3472767,2824,train,3,max_load_frac,0.049560546875
moe32_lr1e-3_wd3.2_j3472767,2824,train,4,max_load_frac,0.04021453857421875
moe32_lr1e-3_wd3.2_j3472767,2824,train,5,max_load_frac,0.05259513854980469
moe32_lr1e-3_wd3.2_j3472767,2824,train,6,max_load_frac,0.04815483093261719
moe32_lr1e-3_wd3.2_j3472767,2824,train,7,max_load_frac,0.044475555419921875
moe32_lr1e-3_wd3.2_j3472767,2824,train,8,max_load_frac,0.05052375793457031
moe32_lr1e-3_wd3.2_j3472767,2824,train,9,max_load_frac,0.05071067810058594
moe32_lr1e-3_wd3.2_j3472767,2824,train,10,max_load_frac,0.04711723327636719
moe32_lr1e-3_wd3.2_j3472767,2824,train,11,max_load_frac,0.04311943054199219
moe32_lr1e-3_wd3.2_j3472767,2824,train,12,max_load_frac,0.04771232604980469
moe32_lr1e-3_wd3.2_j3472767,2824,train,13,max_load_frac,0.0435791015625
moe32_lr1e-3_wd3.2_j3472767,2824,train,14,max_load_frac,0.04863548278808594
moe32_lr1e-3_wd3.2_j3472767,2824,train,15,max_load_frac,0.049503326416015625
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,0,topk_jaccard,0.6980156302452087
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,1,topk_jaccard,0.6574434638023376
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,2,topk_jaccard,0.5628554821014404
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,3,topk_jaccard,0.6859668493270874
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,4,topk_jaccard,0.7057857513427734
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,5,topk_jaccard,0.6486485600471497
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,6,topk_jaccard,0.615993082523346
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,7,topk_jaccard,0.5887668132781982
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,8,topk_jaccard,0.5587547421455383
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,9,topk_jaccard,0.5302870869636536
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,10,topk_jaccard,0.5347882509231567
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,11,topk_jaccard,0.48423612117767334
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,12,topk_jaccard,0.5096544027328491
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,13,topk_jaccard,0.5079083442687988
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,14,topk_jaccard,0.5220345258712769
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,15,topk_jaccard,0.520991325378418
moe32_lr1e-3_wd3.2_j3472767,2824,train,0,top1_agreement,0.91961669921875
moe32_lr1e-3_wd3.2_j3472767,2824,train,1,top1_agreement,0.9035491943359375
moe32_lr1e-3_wd3.2_j3472767,2824,train,2,top1_agreement,0.718414306640625
moe32_lr1e-3_wd3.2_j3472767,2824,train,3,top1_agreement,0.825714111328125
moe32_lr1e-3_wd3.2_j3472767,2824,train,4,top1_agreement,0.806488037109375
moe32_lr1e-3_wd3.2_j3472767,2824,train,5,top1_agreement,0.7287139892578125
moe32_lr1e-3_wd3.2_j3472767,2824,train,6,top1_agreement,0.71490478515625
moe32_lr1e-3_wd3.2_j3472767,2824,train,7,top1_agreement,0.702484130859375
moe32_lr1e-3_wd3.2_j3472767,2824,train,8,top1_agreement,0.6857147216796875
moe32_lr1e-3_wd3.2_j3472767,2824,train,9,top1_agreement,0.7098541259765625
moe32_lr1e-3_wd3.2_j3472767,2824,train,10,top1_agreement,0.675689697265625
moe32_lr1e-3_wd3.2_j3472767,2824,train,11,top1_agreement,0.7878570556640625
moe32_lr1e-3_wd3.2_j3472767,2824,train,12,top1_agreement,0.7010955810546875
moe32_lr1e-3_wd3.2_j3472767,2824,train,13,top1_agreement,0.6969757080078125
moe32_lr1e-3_wd3.2_j3472767,2824,train,14,top1_agreement,0.737823486328125
moe32_lr1e-3_wd3.2_j3472767,2824,train,15,top1_agreement,0.7256011962890625
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,0,max_load_frac,0.03920555114746094
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,1,max_load_frac,0.03690528869628906
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,2,max_load_frac,0.04960441589355469
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,3,max_load_frac,0.047607421875
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,4,max_load_frac,0.03909873962402344
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,5,max_load_frac,0.049175262451171875
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,6,max_load_frac,0.04635429382324219
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,7,max_load_frac,0.048282623291015625
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,8,max_load_frac,0.04952812194824219
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,9,max_load_frac,0.04373741149902344
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,10,max_load_frac,0.0460052490234375
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,11,max_load_frac,0.05159568786621094
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,12,max_load_frac,0.04941368103027344
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,13,max_load_frac,0.04524040222167969
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,14,max_load_frac,0.04557609558105469
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,15,max_load_frac,0.05098533630371094
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,0,top1_agreement,0.9344940185546875
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,1,top1_agreement,0.9210357666015625
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,2,top1_agreement,0.704254150390625
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,3,top1_agreement,0.8355865478515625
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,4,top1_agreement,0.825531005859375
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,5,top1_agreement,0.7352294921875
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,6,top1_agreement,0.7350006103515625
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,7,top1_agreement,0.7061614990234375
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,8,top1_agreement,0.6929779052734375
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,9,top1_agreement,0.716033935546875
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,10,top1_agreement,0.6834564208984375
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,11,top1_agreement,0.7947998046875
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,12,top1_agreement,0.710235595703125
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,13,top1_agreement,0.7062835693359375
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,14,top1_agreement,0.7418365478515625
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,15,top1_agreement,0.729949951171875
moe32_lr1e-3_wd3.2_j3472767,2824,train,0,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,0,entropy_marginal,0.9999520778656006
moe32_lr1e-3_wd3.2_j3472767,2824,train,1,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,1,entropy_marginal,0.999912440776825
moe32_lr1e-3_wd3.2_j3472767,2824,train,2,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,2,entropy_marginal,0.9998173117637634
moe32_lr1e-3_wd3.2_j3472767,2824,train,3,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,3,entropy_marginal,0.9980500340461731
moe32_lr1e-3_wd3.2_j3472767,2824,train,4,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,4,entropy_marginal,0.9988682270050049
moe32_lr1e-3_wd3.2_j3472767,2824,train,5,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,5,entropy_marginal,0.9990517497062683
moe32_lr1e-3_wd3.2_j3472767,2824,train,6,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,6,entropy_marginal,0.9991838932037354
moe32_lr1e-3_wd3.2_j3472767,2824,train,7,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,7,entropy_marginal,0.9985657930374146
moe32_lr1e-3_wd3.2_j3472767,2824,train,8,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,8,entropy_marginal,0.9991944432258606
moe32_lr1e-3_wd3.2_j3472767,2824,train,9,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,9,entropy_marginal,0.9992764592170715
moe32_lr1e-3_wd3.2_j3472767,2824,train,10,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,10,entropy_marginal,0.9992462396621704
moe32_lr1e-3_wd3.2_j3472767,2824,train,11,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,11,entropy_marginal,0.9982609152793884
moe32_lr1e-3_wd3.2_j3472767,2824,train,12,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,12,entropy_marginal,0.9991937279701233
moe32_lr1e-3_wd3.2_j3472767,2824,train,13,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,13,entropy_marginal,0.9988870024681091
moe32_lr1e-3_wd3.2_j3472767,2824,train,14,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,14,entropy_marginal,0.9986932873725891
moe32_lr1e-3_wd3.2_j3472767,2824,train,15,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,train,15,entropy_marginal,0.9979053139686584
moe32_lr1e-3_wd3.2_j3472767,2824,train,0,effective_experts,31.99468231201172
moe32_lr1e-3_wd3.2_j3472767,2824,train,1,effective_experts,31.99028968811035
moe32_lr1e-3_wd3.2_j3472767,2824,train,2,effective_experts,31.979745864868164
moe32_lr1e-3_wd3.2_j3472767,2824,train,3,effective_experts,31.78447151184082
moe32_lr1e-3_wd3.2_j3472767,2824,train,4,effective_experts,31.874725341796875
moe32_lr1e-3_wd3.2_j3472767,2824,train,5,effective_experts,31.895009994506836
moe32_lr1e-3_wd3.2_j3472767,2824,train,6,effective_experts,31.909618377685547
moe32_lr1e-3_wd3.2_j3472767,2824,train,7,effective_experts,31.841339111328125
moe32_lr1e-3_wd3.2_j3472767,2824,train,8,effective_experts,31.910783767700195
moe32_lr1e-3_wd3.2_j3472767,2824,train,9,effective_experts,31.91985511779785
moe32_lr1e-3_wd3.2_j3472767,2824,train,10,effective_experts,31.91651153564453
moe32_lr1e-3_wd3.2_j3472767,2824,train,11,effective_experts,31.807710647583008
moe32_lr1e-3_wd3.2_j3472767,2824,train,12,effective_experts,31.910709381103516
moe32_lr1e-3_wd3.2_j3472767,2824,train,13,effective_experts,31.876802444458008
moe32_lr1e-3_wd3.2_j3472767,2824,train,14,effective_experts,31.855409622192383
moe32_lr1e-3_wd3.2_j3472767,2824,train,15,effective_experts,31.768529891967773
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,0,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,0,entropy_marginal,0.9999426007270813
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,1,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,1,entropy_marginal,0.999898374080658
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,2,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,2,entropy_marginal,0.9997766613960266
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,3,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,3,entropy_marginal,0.9980437159538269
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,4,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,4,entropy_marginal,0.9988389611244202
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,5,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,5,entropy_marginal,0.9989161491394043
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,6,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,6,entropy_marginal,0.9987608790397644
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,7,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,7,entropy_marginal,0.998790979385376
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,8,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,8,entropy_marginal,0.9993084669113159
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,9,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,9,entropy_marginal,0.9993873834609985
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,10,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,10,entropy_marginal,0.999479353427887
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,11,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,11,entropy_marginal,0.9986339211463928
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,12,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,12,entropy_marginal,0.9990279674530029
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,13,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,13,entropy_marginal,0.9985644817352295
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,14,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,14,entropy_marginal,0.9986711740493774
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,15,dead_expert_frac,0
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,15,entropy_marginal,0.9971163868904114
moe32_lr1e-3_wd3.2_j3472767,2824,train,0,mutual_information,0.006832469720393419
moe32_lr1e-3_wd3.2_j3472767,2824,train,1,mutual_information,0.007902871817350388
moe32_lr1e-3_wd3.2_j3472767,2824,train,2,mutual_information,0.010218089446425438
moe32_lr1e-3_wd3.2_j3472767,2824,train,3,mutual_information,0.0715814083814621
moe32_lr1e-3_wd3.2_j3472767,2824,train,4,mutual_information,0.08451321721076965
moe32_lr1e-3_wd3.2_j3472767,2824,train,5,mutual_information,0.05375376716256142
moe32_lr1e-3_wd3.2_j3472767,2824,train,6,mutual_information,0.058265186846256256
moe32_lr1e-3_wd3.2_j3472767,2824,train,7,mutual_information,0.04915425553917885
moe32_lr1e-3_wd3.2_j3472767,2824,train,8,mutual_information,0.03279782086610794
moe32_lr1e-3_wd3.2_j3472767,2824,train,9,mutual_information,0.03778129816055298
moe32_lr1e-3_wd3.2_j3472767,2824,train,10,mutual_information,0.03726645186543465
moe32_lr1e-3_wd3.2_j3472767,2824,train,11,mutual_information,0.05499802157282829
moe32_lr1e-3_wd3.2_j3472767,2824,train,12,mutual_information,0.0376739427447319
moe32_lr1e-3_wd3.2_j3472767,2824,train,13,mutual_information,0.03658176213502884
moe32_lr1e-3_wd3.2_j3472767,2824,train,14,mutual_information,0.03993209823966026
moe32_lr1e-3_wd3.2_j3472767,2824,train,15,mutual_information,0.042878493666648865
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,0,effective_experts,31.993637084960938
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,1,effective_experts,31.988733291625977
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,2,effective_experts,31.975236892700195
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,3,effective_experts,31.783777236938477
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,4,effective_experts,31.871496200561523
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,5,effective_experts,31.880023956298828
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,6,effective_experts,31.862871170043945
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,7,effective_experts,31.86619758605957
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,8,effective_experts,31.923398971557617
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,9,effective_experts,31.932126998901367
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,10,effective_experts,31.942312240600586
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,11,effective_experts,31.848854064941406
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,12,effective_experts,31.892375946044922
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,13,effective_experts,31.841190338134766
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,14,effective_experts,31.85296630859375
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,15,effective_experts,31.681793212890625
moe32_lr1e-3_wd3.2_j3472767,2824,train,0,entropy_conditional,0.9931195974349976
moe32_lr1e-3_wd3.2_j3472767,2824,train,1,entropy_conditional,0.9920095801353455
moe32_lr1e-3_wd3.2_j3472767,2824,train,2,entropy_conditional,0.9895992279052734
moe32_lr1e-3_wd3.2_j3472767,2824,train,3,entropy_conditional,0.9264686107635498
moe32_lr1e-3_wd3.2_j3472767,2824,train,4,entropy_conditional,0.9143549799919128
moe32_lr1e-3_wd3.2_j3472767,2824,train,5,entropy_conditional,0.9452980160713196
moe32_lr1e-3_wd3.2_j3472767,2824,train,6,entropy_conditional,0.9409186840057373
moe32_lr1e-3_wd3.2_j3472767,2824,train,7,entropy_conditional,0.9494115710258484
moe32_lr1e-3_wd3.2_j3472767,2824,train,8,entropy_conditional,0.9663966298103333
moe32_lr1e-3_wd3.2_j3472767,2824,train,9,entropy_conditional,0.9614951610565186
moe32_lr1e-3_wd3.2_j3472767,2824,train,10,entropy_conditional,0.9619797468185425
moe32_lr1e-3_wd3.2_j3472767,2824,train,11,entropy_conditional,0.9432629346847534
moe32_lr1e-3_wd3.2_j3472767,2824,train,12,entropy_conditional,0.9615198373794556
moe32_lr1e-3_wd3.2_j3472767,2824,train,13,entropy_conditional,0.9623052477836609
moe32_lr1e-3_wd3.2_j3472767,2824,train,14,entropy_conditional,0.9587612152099609
moe32_lr1e-3_wd3.2_j3472767,2824,train,15,entropy_conditional,0.9550268054008484
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,0,mutual_information,0.006608183030039072
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,1,mutual_information,0.007959610782563686
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,2,mutual_information,0.00998638290911913
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,3,mutual_information,0.07249630987644196
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,4,mutual_information,0.08488044887781143
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,5,mutual_information,0.055482666939496994
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,6,mutual_information,0.06056603044271469
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,7,mutual_information,0.049883995205163956
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,8,mutual_information,0.033726830035448074
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,9,mutual_information,0.037211909890174866
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,10,mutual_information,0.03651495650410652
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,11,mutual_information,0.05748876556754112
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,12,mutual_information,0.03783785551786423
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,13,mutual_information,0.035488054156303406
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,14,mutual_information,0.038049131631851196
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,15,mutual_information,0.041364382952451706
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,0,entropy_conditional,0.9933344125747681
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,1,entropy_conditional,0.9919387698173523
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,2,entropy_conditional,0.9897902607917786
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,3,entropy_conditional,0.9255474209785461
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,4,entropy_conditional,0.9139584898948669
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,5,entropy_conditional,0.9434335231781006
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,6,entropy_conditional,0.9381948113441467
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,7,entropy_conditional,0.9489070177078247
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,8,entropy_conditional,0.9655816555023193
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,9,entropy_conditional,0.9621754288673401
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,10,entropy_conditional,0.9629644155502319
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,11,entropy_conditional,0.941145122051239
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,12,entropy_conditional,0.9611901044845581
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,13,entropy_conditional,0.9630764126777649
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,14,entropy_conditional,0.9606220126152039
moe32_lr1e-3_wd3.2_j3472767,2824,heldout,15,entropy_conditional,0.9557520151138306
moe32_lr1e-3_wd3.2_j3472767,3177,train,-1,margin_p10,0.003917527385056019
moe32_lr1e-3_wd3.2_j3472767,3177,train,-1,margin_mean,0.046757958829402924
moe32_lr1e-3_wd3.2_j3472767,3177,heldout,-1,margin_p10,0.004152209963649511
moe32_lr1e-3_wd3.2_j3472767,3177,train,-1,topk_jaccard,0.5903459787368774
moe32_lr1e-3_wd3.2_j3472767,3177,heldout,-1,margin_mean,0.04791382700204849
moe32_lr1e-3_wd3.2_j3472767,3177,train,-1,max_load_frac,0.04471111297607422
moe32_lr1e-3_wd3.2_j3472767,3177,heldout,-1,topk_jaccard,0.5899760127067566
moe32_lr1e-3_wd3.2_j3472767,3177,train,-1,top1_agreement,0.7581644058227539
moe32_lr1e-3_wd3.2_j3472767,3177,heldout,-1,max_load_frac,0.04578268527984619
moe32_lr1e-3_wd3.2_j3472767,3177,heldout,-1,top1_agreement,0.7670192718505859
moe32_lr1e-3_wd3.2_j3472767,3177,train,-1,dead_expert_frac,0
